GEOID,tract,female_clf,female_unemp,male_clf,male_unemp,unemp_rate_f,unemp_rate_f_moe,unemp_rate_m,unemp_rate_m_moe,gap_f_minus_m,cv_f,median_hh_income,pct_poverty,pct_bachelors_plus,total_pop,pct_hispanic,pct_white_nh,pct_black_nh,pct_asian_nh
06037540300,540300,1020,115,1302,72,11.2745098039216,7.70613202595082,5.52995391705069,4.62179773836516,5.74455588687088,41.5501766431602,75964,2.43793334824424,10.2588996763754,4479,99.3078812234874,0.223264121455682,0.468854655056932,0
06037540400,540400,500,35,618,43,7,7.05797959759023,6.957928802589,7.02246280373107,0.0420711974110031,61.2937872131154,86895,14.2599277978339,6.640625,2216,94.8104693140794,1.12815884476534,4.06137184115523,0
06037540501,540501,917,52,1119,49,5.67066521264995,4.75742916414038,4.37890974084004,4.08146480170459,1.29175547180991,51.0002635435671,82933,23.4415924567837,7.90137293359484,5110,76.320939334638,9.35420743639922,11.9765166340509,1.3894324853229
06037540502,540502,1506,265,1651,192,17.5962815405047,12.5689438786237,11.6293155663234,6.99672747579844,5.96696597418121,43.4222159344093,61534,23.9411502452073,5.61330561330561,6742,85.8943933550875,0.830614061109463,12.073568673984,0
06037540600,540600,899,230,804,95,25.5839822024472,10.0270085305977,11.81592039801,10.115842826029,13.7680618044372,23.825242947026,34211,34.1545352743561,8.58477011494253,4465,79.6416573348264,0.403135498320269,14.1321388577828,5.21836506159015
06037540700,540700,703,14,786,51,1.99146514935989,3.79363871701721,6.48854961832061,6.55723595773685,-4.49708446896072,115.802345552024,71563,15.1269035532995,23.1584015406837,3070,59.5439739413681,1.07491856677524,32.0846905537459,0.260586319218241
06037540800,540800,1282,143,1496,161,11.1544461778471,7.0298988958627,10.7620320855615,6.96935544974836,0.392414092285616,38.3120300316534,84688,16.0400529000567,12.8119372266529,5331,56.9874320015007,2.13843556555993,33.7084974676421,4.61451885199775
06037540901,540901,1053,54,1216,163,5.12820512820513,5.17968107897654,13.4046052631579,7.68624713756817,-8.27640013495277,61.4004747963785,85500,14.3130582730753,15.0793650793651,5250,70.6095238095238,3.58095238095238,24.6095238095238,0.514285714285714
06037540902,540902,1186,178,1262,235,15.008431703204,8.93877770021103,18.621236133122,12.4069672036896,-3.61280442991798,36.2056977304405,85307,26.0376502608301,12.411227595536,4523,53.659075834623,0.353747512712801,44.5942958213575,0
06037541003,541003,1105,56,1081,279,5.06787330316742,6.35124925199185,25.8094357076781,13.0888951555873,-20.7415624045107,76.1846550526595,80208,9.63210702341137,17.7902621722846,4602,30.1390699695784,5.34550195567145,49.1960017383746,3.15080399826163
06037541100,541100,676,94,937,135,13.905325443787,9.92719509866248,14.4076840981857,9.36250699915094,-0.502358654398718,43.3989774732965,93782,12.6713473754597,13.0740393626992,2999,56.2520840280093,1.46715571857286,39.6798932977659,0.0333444481493831
06037541200,541200,1385,136,1306,131,9.81949458483754,6.42362304577955,10.0306278713629,6.73154009465014,-0.211133286525396,39.7671997067972,82414,7.36789464910819,14.3705169428642,6058,36.1835589303401,0.495212941564873,58.9963684384285,1.20501815780786
06037541300,541300,1451,176,1709,141,12.1295658166782,6.69357234699871,8.25043885313049,5.42723117837394,3.87912696354767,33.5464682077063,100882,12.882927637026,12.6660108214461,6058,76.015186530208,0.297127764938924,19.6434466820733,2.31099372730274
06037541401,541401,706,113,830,107,16.0056657223796,9.12191750689093,12.8915662650602,14.5217161777976,3.11409945731936,34.6454730605751,68728,11.3014727983168,8.97164621244181,3361,82.7729842308837,2.23147872656947,14.400476048795,0
06037541402,541402,618,56,893,78,9.06148867313916,8.55409325111357,8.73460246360582,7.86675906937566,0.326886209533336,57.3863398739491,57727,16.1279573475508,14.0782122905028,3001,84.105298233922,0.766411196267911,15.1282905698101,0
06037541500,541500,1116,134,1595,162,12.0071684587814,7.35916778354911,10.1567398119122,5.78754244130536,1.85042864686914,37.2582282195745,64055,11.4252740911714,6.82027649769585,5199,88.1515676091556,0.653971917676476,11.1944604731679,0
06037541603,541603,690,63,779,98,9.1304347826087,6.70136810323101,12.5802310654686,5.25451721873868,-3.44979628285985,44.6175904977025,69405,23.771386967601,6.43028846153846,2855,93.0647985989492,0.910683012259194,5.42907180385289,0.595446584938704
06037541604,541604,1072,28,1348,181,2.61194029850746,4.07198137870628,13.4272997032641,7.43094549849407,-10.8153594047566,94.7712557093602,60804,22.0635827146393,4.09631019387117,5276,88.7035633055345,0.151630022744503,9.64746019711903,0.0568612585291888
